,id,author_name_ru,header,author_name,word,lemma,analysis
0,12083.0,А. С. Пушкин,Роза : «Где наша роза...»,Pushkin A.S.,где,где,"[{'analysis': [{'lex': 'где', 'gr': 'ADVPRO='}], 'text': 'где'}, {'text': '\n'}]"
1,12083.0,А. С. Пушкин,Роза : «Где наша роза...»,Pushkin A.S.,наша,наш,"[{'analysis': [{'lex': 'наш', 'gr': 'APRO=им,ед,жен'}], 'text': 'наша'}, {'text': '\n'}]"
2,12083.0,А. С. Пушкин,Роза : «Где наша роза...»,Pushkin A.S.,роза,роза,"[{'analysis': [{'lex': 'роза', 'gr': 'S,жен,неод=им,ед'}], 'text': 'роза'}, {'text': '\n'}]"
3,12083.0,А. С. Пушкин,Роза : «Где наша роза...»,Pushkin A.S.,друзья,друг,"[{'analysis': [{'lex': 'друг', 'gr': 'S,муж,од=им,мн'}], 'text': 'друзья'}, {'text': '\n'}]"
4,12083.0,А. С. Пушкин,Роза : «Где наша роза...»,Pushkin A.S.,мои,мой,"[{'analysis': [{'lex': 'мой', 'gr': 'APRO=(им,мн|вин,мн,неод)'}], 'text': 'мои'}, {'text': '\n'}]"
5,12083.0,А. С. Пушкин,Роза : «Где наша роза...»,Pushkin A.S.,увяла,увянуть,"[{'analysis': [{'lex': 'увянуть', 'gr': 'V,сов,нп=прош,ед,изъяв,жен'}], 'text': 'увяла'}, {'text': '\n'}]"
6,12083.0,А. С. Пушкин,Роза : «Где наша роза...»,Pushkin A.S.,роза,роза,"[{'analysis': [{'lex': 'роза', 'gr': 'S,жен,неод=им,ед'}], 'text': 'роза'}, {'text': '\n'}]"
7,12083.0,А. С. Пушкин,Роза : «Где наша роза...»,Pushkin A.S.,дитя,дитя,"[{'analysis': [{'lex': 'дитя', 'gr': 'S,устар,ед,сред,од=(вин|им)'}], 'text': 'дитя'}, {'text': '\n'}]"
8,12083.0,А. С. Пушкин,Роза : «Где наша роза...»,Pushkin A.S.,зари,заря,"[{'analysis': [{'lex': 'заря', 'gr': 'S,жен,неод=род,ед'}], 'text': 'зари'}, {'text': '\n'}]"
9,12083.0,А. С. Пушкин,Роза : «Где наша роза...»,Pushkin A.S.,не,не,"[{'analysis': [{'lex': 'не', 'gr': 'PART='}], 'text': 'не'}, {'text': '\n'}]"
10,12083.0,А. С. Пушкин,Роза : «Где наша роза...»,Pushkin A.S.,говори,говорить,"[{'analysis': [{'lex': 'говорить', 'gr': 'V,несов,пе=ед,пов,2-л'}], 'text': 'говори'}, {'text': '\n'}]"
11,12083.0,А. С. Пушкин,Роза : «Где наша роза...»,Pushkin A.S.,так,так,"[{'analysis': [{'lex': 'так', 'gr': 'ADVPRO='}], 'text': 'так'}, {'text': '\n'}]"
12,12083.0,А. С. Пушкин,Роза : «Где наша роза...»,Pushkin A.S.,вянет,вянуть,"[{'analysis': [{'lex': 'вянуть', 'gr': 'V,несов,нп=непрош,ед,изъяв,3-л'}], 'text': 'вянет'}, {'text': '\n'}]"
13,12083.0,А. С. Пушкин,Роза : «Где наша роза...»,Pushkin A.S.,младость,младость,"[{'analysis': [{'lex': 'младость', 'gr': 'S,жен,неод=(вин,ед|им,ед)'}], 'text': 'младость'}, {'text': '\n'}]"
14,12083.0,А. С. Пушкин,Роза : «Где наша роза...»,Pushkin A.S.,не,не,"[{'analysis': [{'lex': 'не', 'gr': 'PART='}], 'text': 'не'}, {'text': '\n'}]"
15,12083.0,А. С. Пушкин,Роза : «Где наша роза...»,Pushkin A.S.,говори,говорить,"[{'analysis': [{'lex': 'говорить', 'gr': 'V,несов,пе=ед,пов,2-л'}], 'text': 'говори'}, {'text': '\n'}]"
16,12083.0,А. С. Пушкин,Роза : «Где наша роза...»,Pushkin A.S.,вот,вот,"[{'analysis': [{'lex': 'вот', 'gr': 'PART='}], 'text': 'вот'}, {'text': '\n'}]"
17,12083.0,А. С. Пушкин,Роза : «Где наша роза...»,Pushkin A.S.,жизни,жизнь,"[{'analysis': [{'lex': 'жизнь', 'gr': 'S,жен,неод=(пр,ед|вин,мн|дат,ед|род,ед|им,мн)'}], 'text': 'жизни'}, {'text': '\n'}]"
18,12083.0,А. С. Пушкин,Роза : «Где наша роза...»,Pushkin A.S.,радость,радость,"[{'analysis': [{'lex': 'радость', 'gr': 'S,жен,неод=(вин,ед|им,ед)'}], 'text': 'радость'}, {'text': '\n'}]"
19,12083.0,А. С. Пушкин,Роза : «Где наша роза...»,Pushkin A.S.,цветку,цветок,"[{'analysis': [{'lex': 'цветок', 'gr': 'S,муж,неод=дат,ед'}], 'text': 'цветку'}, {'text': '\n'}]"
20,12083.0,А. С. Пушкин,Роза : «Где наша роза...»,Pushkin A.S.,скажи,сказать,"[{'analysis': [{'lex': 'сказать', 'gr': 'V,сов,пе=ед,пов,2-л'}], 'text': 'скажи'}, {'text': '\n'}]"
21,12083.0,А. С. Пушкин,Роза : «Где наша роза...»,Pushkin A.S.,прости,прощать,"[{'analysis': [{'lex': 'прощать', 'gr': 'V=ед,пов,2-л,сов'}], 'text': 'прости'}, {'text': '\n'}]"
22,12083.0,А. С. Пушкин,Роза : «Где наша роза...»,Pushkin A.S.,жалею,жалеть,"[{'analysis': [{'lex': 'жалеть', 'gr': 'V,несов,пе=непрош,ед,изъяв,1-л'}], 'text': 'жалею'}, {'text': '\n'}]"
23,12083.0,А. С. Пушкин,Роза : «Где наша роза...»,Pushkin A.S.,и,и,"[{'analysis': [{'lex': 'и', 'gr': 'CONJ='}], 'text': 'и'}, {'text': '\n'}]"
24,12083.0,А. С. Пушкин,Роза : «Где наша роза...»,Pushkin A.S.,на,на,"[{'analysis': [{'lex': 'на', 'gr': 'PR='}], 'text': 'на'}, {'text': '\n'}]"
25,12083.0,А. С. Пушкин,Роза : «Где наша роза...»,Pushkin A.S.,лилею,лилея,"[{'analysis': [{'lex': 'лилея', 'gr': 'S,жен,неод=вин,ед'}], 'text': 'лилею'}, {'text': '\n'}]"
26,12083.0,А. С. Пушкин,Роза : «Где наша роза...»,Pushkin A.S.,нам,мы,"[{'analysis': [{'lex': 'мы', 'gr': 'SPRO,мн,1-л=дат'}], 'text': 'нам'}, {'text': '\n'}]"
27,12083.0,А. С. Пушкин,Роза : «Где наша роза...»,Pushkin A.S.,укажи,указывать,"[{'analysis': [{'lex': 'указывать', 'gr': 'V=ед,пов,2-л,сов'}], 'text': 'укажи'}, {'text': '\n'}]"
28,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,слыхали,слыхать,"[{'analysis': [{'lex': 'слыхать', 'gr': 'V,несов,пе=прош,мн,изъяв'}], 'text': 'слыхали'}, {'text': '\n'}]"
29,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,ль,ль,"[{'analysis': [{'lex': 'ль', 'gr': 'PART='}], 'text': 'ль'}, {'text': '\n'}]"
30,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,вы,вы,"[{'analysis': [{'lex': 'вы', 'gr': 'SPRO,мн,2-л=им'}], 'text': 'вы'}, {'text': '\n'}]"
31,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,за,за,"[{'analysis': [{'lex': 'за', 'gr': 'PR='}], 'text': 'за'}, {'text': '\n'}]"
32,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,рощей,роща,"[{'analysis': [{'lex': 'роща', 'gr': 'S,жен,неод=твор,ед'}], 'text': 'рощей'}, {'text': '\n'}]"
33,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,глас,глас,"[{'analysis': [{'lex': 'глас', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}], 'text': 'глас'}, {'text': '\n'}]"
34,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,ночной,ночной,"[{'analysis': [{'lex': 'ночной', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж|пр,ед,полн,жен|дат,ед,полн,жен|род,ед,полн,жен|твор,ед,полн,жен)'}], 'text': 'ночной'}, {'text': '\n'}]"
35,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,певца,певец,"[{'analysis': [{'lex': 'певец', 'gr': 'S,муж,од=(вин,ед|род,ед)'}], 'text': 'певца'}, {'text': '\n'}]"
36,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,любви,любовь,"[{'analysis': [{'lex': 'любовь', 'gr': 'S,жен,неод=(пр,ед|вин,мн|дат,ед|род,ед|им,мн)'}], 'text': 'любви'}, {'text': '\n'}]"
37,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,певца,певец,"[{'analysis': [{'lex': 'певец', 'gr': 'S,муж,од=(вин,ед|род,ед)'}], 'text': 'певца'}, {'text': '\n'}]"
38,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,своей,свой,"[{'analysis': [{'lex': 'свой', 'gr': 'APRO=(пр,ед,жен|дат,ед,жен|род,ед,жен|твор,ед,жен)'}], 'text': 'своей'}, {'text': '\n'}]"
39,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,печали,печаль,"[{'analysis': [{'lex': 'печаль', 'gr': 'S,жен,неод=(пр,ед|вин,мн|дат,ед|род,ед|им,мн)'}], 'text': 'печали'}, {'text': '\n'}]"
40,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,когда,когда,"[{'analysis': [{'lex': 'когда', 'gr': 'ADVPRO='}], 'text': 'когда'}, {'text': '\n'}]"
41,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,поля,поле,"[{'analysis': [{'lex': 'поле', 'gr': 'S,сред,неод=(вин,мн|род,ед|им,мн)'}], 'text': 'поля'}, {'text': '\n'}]"
42,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,в,в,"[{'analysis': [{'lex': 'в', 'gr': 'S,сокр=(пр,мн|пр,ед|вин,мн|вин,ед|дат,мн|дат,ед|род,мн|род,ед|твор,мн|твор,ед|им,мн|им,ед)'}], 'text': 'в'}, {'text': '\n'}]"
43,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,час,час,"[{'analysis': [{'lex': 'час', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}], 'text': 'час'}, {'text': '\n'}]"
44,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,утренний,утренний,"[{'analysis': [{'lex': 'утренний', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}], 'text': 'утренний'}, {'text': '\n'}]"
45,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,молчали,молчать,"[{'analysis': [{'lex': 'молчать', 'gr': 'V,несов,нп=прош,мн,изъяв'}], 'text': 'молчали'}, {'text': '\n'}]"
46,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,свирели,свирель,"[{'analysis': [{'lex': 'свирель', 'gr': 'S,жен,неод=(пр,ед|вин,мн|дат,ед|род,ед|им,мн)'}], 'text': 'свирели'}, {'text': '\n'}]"
47,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,звук,звук,"[{'analysis': [{'lex': 'звук', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}], 'text': 'звук'}, {'text': '\n'}]"
48,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,унылый,унылый,"[{'analysis': [{'lex': 'унылый', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}], 'text': 'унылый'}, {'text': '\n'}]"
49,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,и,и,"[{'analysis': [{'lex': 'и', 'gr': 'CONJ='}], 'text': 'и'}, {'text': '\n'}]"
50,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,простой,простой,"[{'analysis': [{'lex': 'простой', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж|пр,ед,полн,жен|дат,ед,полн,жен|род,ед,полн,жен|твор,ед,полн,жен)'}], 'text': 'простой'}, {'text': '\n'}]"
51,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,слыхали,слыхать,"[{'analysis': [{'lex': 'слыхать', 'gr': 'V,несов,пе=прош,мн,изъяв'}], 'text': 'слыхали'}, {'text': '\n'}]"
52,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,ль,ль,"[{'analysis': [{'lex': 'ль', 'gr': 'PART='}], 'text': 'ль'}, {'text': '\n'}]"
53,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,вы,вы,"[{'analysis': [{'lex': 'вы', 'gr': 'SPRO,мн,2-л=им'}], 'text': 'вы'}, {'text': '\n'}]"
54,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,встречали,встречать,"[{'analysis': [{'lex': 'встречать', 'gr': 'V,пе=прош,мн,изъяв,несов'}], 'text': 'встречали'}, {'text': '\n'}]"
55,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,ль,ль,"[{'analysis': [{'lex': 'ль', 'gr': 'PART='}], 'text': 'ль'}, {'text': '\n'}]"
56,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,вы,вы,"[{'analysis': [{'lex': 'вы', 'gr': 'SPRO,мн,2-л=им'}], 'text': 'вы'}, {'text': '\n'}]"
57,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,в,в,"[{'analysis': [{'lex': 'в', 'gr': 'S,сокр=(пр,мн|пр,ед|вин,мн|вин,ед|дат,мн|дат,ед|род,мн|род,ед|твор,мн|твор,ед|им,мн|им,ед)'}], 'text': 'в'}, {'text': '\n'}]"
58,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,пустынной,пустынный,"[{'analysis': [{'lex': 'пустынный', 'gr': 'A=(пр,ед,полн,жен|дат,ед,полн,жен|род,ед,полн,жен|твор,ед,полн,жен)'}], 'text': 'пустынной'}, {'text': '\n'}]"
59,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,тьме,тьма,"[{'analysis': [{'lex': 'тьма', 'gr': 'S,жен,неод=(пр,ед|дат,ед)'}], 'text': 'тьме'}, {'text': '\n'}]"
60,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,лесной,лесна,"[{'analysis': [{'lex': 'лесна', 'gr': 'S,гео,ед,жен,неод=твор'}], 'text': 'лесной'}, {'text': '\n'}]"
61,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,певца,певец,"[{'analysis': [{'lex': 'певец', 'gr': 'S,муж,од=(вин,ед|род,ед)'}], 'text': 'певца'}, {'text': '\n'}]"
62,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,любви,любовь,"[{'analysis': [{'lex': 'любовь', 'gr': 'S,жен,неод=(пр,ед|вин,мн|дат,ед|род,ед|им,мн)'}], 'text': 'любви'}, {'text': '\n'}]"
63,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,певца,певец,"[{'analysis': [{'lex': 'певец', 'gr': 'S,муж,од=(вин,ед|род,ед)'}], 'text': 'певца'}, {'text': '\n'}]"
64,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,своей,свой,"[{'analysis': [{'lex': 'свой', 'gr': 'APRO=(пр,ед,жен|дат,ед,жен|род,ед,жен|твор,ед,жен)'}], 'text': 'своей'}, {'text': '\n'}]"
65,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,печали,печаль,"[{'analysis': [{'lex': 'печаль', 'gr': 'S,жен,неод=(пр,ед|вин,мн|дат,ед|род,ед|им,мн)'}], 'text': 'печали'}, {'text': '\n'}]"
66,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,следы,след,"[{'analysis': [{'lex': 'след', 'gr': 'S,муж,неод=(вин,мн|им,мн)'}], 'text': 'следы'}, {'text': '\n'}]"
67,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,ли,ли,"[{'analysis': [{'lex': 'ли', 'gr': 'PART='}], 'text': 'ли'}, {'text': '\n'}]"
68,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,слез,слезать,"[{'analysis': [{'lex': 'слезать', 'gr': 'V,нп=прош,ед,изъяв,муж,сов'}], 'text': 'слез'}, {'text': '\n'}]"
69,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,улыбку,улыбка,"[{'analysis': [{'lex': 'улыбка', 'gr': 'S,жен,неод=вин,ед'}], 'text': 'улыбку'}, {'text': '\n'}]"
70,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,ль,ль,"[{'analysis': [{'lex': 'ль', 'gr': 'PART='}], 'text': 'ль'}, {'text': '\n'}]"
71,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,замечали,замечать,"[{'analysis': [{'lex': 'замечать', 'gr': 'V,пе=прош,мн,изъяв,несов'}], 'text': 'замечали'}, {'text': '\n'}]"
72,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,иль,иль,"[{'analysis': [{'lex': 'иль', 'gr': 'CONJ='}], 'text': 'иль'}, {'text': '\n'}]"
73,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,тихий,тихий,"[{'analysis': [{'lex': 'тихий', 'gr': 'A=(вин,ед,полн,муж,неод|им,ед,полн,муж)'}], 'text': 'тихий'}, {'text': '\n'}]"
74,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,взор,взор,"[{'analysis': [{'lex': 'взор', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}], 'text': 'взор'}, {'text': '\n'}]"
75,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,исполненный,исполнять,"[{'analysis': [{'lex': 'исполнять', 'gr': 'V,пе=(прош,вин,ед,прич,полн,муж,сов,страд,неод|прош,им,ед,прич,полн,муж,сов,страд)'}], 'text': 'исполненный'}, {'text': '\n'}]"
76,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,тоской,тоска,"[{'analysis': [{'lex': 'тоска', 'gr': 'S,жен,неод=твор,ед'}], 'text': 'тоской'}, {'text': '\n'}]"
77,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,встречали,встречать,"[{'analysis': [{'lex': 'встречать', 'gr': 'V,пе=прош,мн,изъяв,несов'}], 'text': 'встречали'}, {'text': '\n'}]"
78,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,вы,вы,"[{'analysis': [{'lex': 'вы', 'gr': 'SPRO,мн,2-л=им'}], 'text': 'вы'}, {'text': '\n'}]"
79,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,вздохнули,вздыхать,"[{'analysis': [{'lex': 'вздыхать', 'gr': 'V,нп=прош,мн,изъяв,сов'}], 'text': 'вздохнули'}, {'text': '\n'}]"
80,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,ль,ль,"[{'analysis': [{'lex': 'ль', 'gr': 'PART='}], 'text': 'ль'}, {'text': '\n'}]"
81,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,вы,вы,"[{'analysis': [{'lex': 'вы', 'gr': 'SPRO,мн,2-л=им'}], 'text': 'вы'}, {'text': '\n'}]"
82,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,внимая,внимать,"[{'analysis': [{'lex': 'внимать', 'gr': 'V,нп=непрош,деепр,несов'}], 'text': 'внимая'}, {'text': '\n'}]"
83,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,тихой,тихий,"[{'analysis': [{'lex': 'тихий', 'gr': 'A=(пр,ед,полн,жен|дат,ед,полн,жен|род,ед,полн,жен|твор,ед,полн,жен)'}], 'text': 'тихой'}, {'text': '\n'}]"
84,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,глас,глас,"[{'analysis': [{'lex': 'глас', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}], 'text': 'глас'}, {'text': '\n'}]"
85,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,певца,певец,"[{'analysis': [{'lex': 'певец', 'gr': 'S,муж,од=(вин,ед|род,ед)'}], 'text': 'певца'}, {'text': '\n'}]"
86,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,любви,любовь,"[{'analysis': [{'lex': 'любовь', 'gr': 'S,жен,неод=(пр,ед|вин,мн|дат,ед|род,ед|им,мн)'}], 'text': 'любви'}, {'text': '\n'}]"
87,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,певца,певец,"[{'analysis': [{'lex': 'певец', 'gr': 'S,муж,од=(вин,ед|род,ед)'}], 'text': 'певца'}, {'text': '\n'}]"
88,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,своей,свой,"[{'analysis': [{'lex': 'свой', 'gr': 'APRO=(пр,ед,жен|дат,ед,жен|род,ед,жен|твор,ед,жен)'}], 'text': 'своей'}, {'text': '\n'}]"
89,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,печали,печаль,"[{'analysis': [{'lex': 'печаль', 'gr': 'S,жен,неод=(пр,ед|вин,мн|дат,ед|род,ед|им,мн)'}], 'text': 'печали'}, {'text': '\n'}]"
90,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,когда,когда,"[{'analysis': [{'lex': 'когда', 'gr': 'ADVPRO='}], 'text': 'когда'}, {'text': '\n'}]"
91,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,в,в,"[{'analysis': [{'lex': 'в', 'gr': 'S,сокр=(пр,мн|пр,ед|вин,мн|вин,ед|дат,мн|дат,ед|род,мн|род,ед|твор,мн|твор,ед|им,мн|им,ед)'}], 'text': 'в'}, {'text': '\n'}]"
92,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,лесах,лес,"[{'analysis': [{'lex': 'лес', 'gr': 'S,муж,неод=пр,мн'}], 'text': 'лесах'}, {'text': '\n'}]"
93,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,вы,вы,"[{'analysis': [{'lex': 'вы', 'gr': 'SPRO,мн,2-л=им'}], 'text': 'вы'}, {'text': '\n'}]"
94,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,юношу,юноша,"[{'analysis': [{'lex': 'юноша', 'gr': 'S,муж,од=вин,ед'}], 'text': 'юношу'}, {'text': '\n'}]"
95,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,видали,видать,"[{'analysis': [{'lex': 'видать', 'gr': 'V,несов,пе=прош,мн,изъяв'}], 'text': 'видали'}, {'text': '\n'}]"
96,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,встречая,встречать,"[{'analysis': [{'lex': 'встречать', 'gr': 'V,пе=непрош,деепр,несов'}], 'text': 'встречая'}, {'text': '\n'}]"
97,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,взор,взор,"[{'analysis': [{'lex': 'взор', 'gr': 'S,муж,неод=(вин,ед|им,ед)'}], 'text': 'взор'}, {'text': '\n'}]"
98,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,его,он,"[{'analysis': [{'lex': 'он', 'gr': 'SPRO,ед,3-л,муж=(вин|род)'}], 'text': 'его'}, {'text': '\n'}]"
99,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,потухших,потухать,"[{'analysis': [{'lex': 'потухать', 'gr': 'V,нп=(прош,пр,мн,прич,полн,сов,действ|прош,род,мн,прич,полн,сов,действ|прош,вин,мн,прич,полн,сов,действ,од)'}], 'text': 'потухших'}, {'text': '\n'}]"
100,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,глаз,глаз,"[{'analysis': [{'lex': 'глаз', 'gr': 'S,муж,неод=(вин,ед|род,мн|им,ед)'}], 'text': 'глаз'}, {'text': '\n'}]"
101,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,вздохнули,вздыхать,"[{'analysis': [{'lex': 'вздыхать', 'gr': 'V,нп=прош,мн,изъяв,сов'}], 'text': 'вздохнули'}, {'text': '\n'}]"
102,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,ль,ль,"[{'analysis': [{'lex': 'ль', 'gr': 'PART='}], 'text': 'ль'}, {'text': '\n'}]"
103,12085.0,А. С. Пушкин,Певец : «Слыхали ль вы за рощей глас ночной...»,Pushkin A.S.,вы,вы,"[{'analysis': [{'lex': 'вы', 'gr': 'SPRO,мн,2-л=им'}], 'text': 'вы'}, {'text': '\n'}]"
104,12036.0,А. С. Пушкин,Желание : «Медлительно влекутся дни мои...»,Pushkin A.S.,медлительно,медлительно,"[{'analysis': [{'lex': 'медлительно', 'gr': 'ADV='}], 'text': 'медлительно'}, {'text': '\n'}]"
105,12036.0,А. С. Пушкин,Желание : «Медлительно влекутся дни мои...»,Pushkin A.S.,влекутся,влечься,"[{'analysis': [{'lex': 'влечься', 'gr': 'V,несов,нп=непрош,мн,изъяв,3-л'}], 'text': 'влекутся'}, {'text': '\n'}]"
106,12036.0,А. С. Пушкин,Желание : «Медлительно влекутся дни мои...»,Pushkin A.S.,дни,день,"[{'analysis': [{'lex': 'день', 'gr': 'S,муж,неод=(вин,мн|им,мн)'}], 'text': 'дни'}, {'text': '\n'}]"
